source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,ruwe,teff_gspphot,logg_gspphot,radius_gspphot
350950368067328,44.61764015582576,1.4132069498759123,0.5822284459702742,0.23697259,2.4569443135495637,18.824465,1.7022343,1.0575877,3811.6465,5.011,0.2804
354558140276608,44.036930664142105,1.0393482189395862,2.8936595428850556,0.2621456,11.038367408239958,18.824781,2.8955803,1.0602732,3008.293,4.6585,0.2624
363697830932480,44.245830697493595,1.1927394204957116,0.9009008087634313,0.2433545,3.7020100766846125,18.897892,1.270792,0.9646416,4410.471,4.8914,0.3998
365209659184768,44.07236920008843,1.155862858489161,1.01829943855629,0.19309182,5.2736538193579,18.165398,1.9799957,1.0791701,3651.0557,4.4574,0.392
382389528386944,44.017454313178646,1.3769728248749833,3.2536031747275933,0.10854279,29.975303747189002,17.419191,2.2733383,0.993611,3484.3796,4.4828,0.3706
387582144518784,44.34685402619694,1.2402758328275099,0.21738956785961758,0.091615155,2.3728559653110612,17.473482,0.7431183,0.9506569,5847.4155,4.6332,0.6656
388127604928640,44.24779700973758,1.2414118132716971,0.9050963889672672,0.14134598,6.403411000173678,18.094181,1.9996376,1.0273179,3759.786,4.8635,0.3935
389815527480448,44.44151257298693,1.3289136680193838,1.9805715947364317,0.4396752,4.504624188724825,18.260773,2.2455273,3.620546,4177.6,5.1416,0.1937
392048910450944,44.240885526190496,1.3172500064109134,1.0588151593848178,0.014630877,72.3685346754717,13.386534,0.9651451,1.0708581,5383.4478,3.6371,2.3232
392560011205632,44.18288271270675,1.323219957602188,0.4713679594324871,0.16577275,2.843458630346708,18.244747,1.2166157,1.0786154,4599.975,4.8394,0.4499
398744764156928,44.63407674862775,1.4945681040617735,0.6888631159596665,0.09265107,7.435026084137996,17.272095,1.2020721,1.0558513,4685.638,4.7374,0.5443
423208897486976,45.04740590228044,1.2875993106534147,1.3670527350484238,0.054311454,25.170615531580154,16.459175,1.7697935,1.0499821,4184.107,4.3962,0.9149
428431577731584,44.94991439471832,1.3789907659230674,0.9382428842223144,0.066715285,14.063387148279276,16.688993,1.2309189,1.0565025,4614.4424,4.7132,0.5703
433654257988224,45.26976601668254,1.4730121681987263,0.4110103419899861,0.2728529,1.5063440613563865,18.933884,1.6186409,1.0659418,3904.4673,4.9146,0.3628
2497959511999556736,44.5106308972215,-0.3575904872503949,0.6596725509836054,0.049103014,13.434461450465205,15.872007,0.8925333,1.0850006,5351.3887,4.4005,0.9522
2497961431849293056,44.616215252981675,-0.2978831298140368,0.5640807619654253,0.23365253,2.414186385629971,18.609299,1.6212292,1.1266996,3941.2415,4.9109,0.3666
2497963360290254720,44.37056784819812,-0.3216910393730974,1.624322939119898,0.066624984,24.380087439582347,16.55417,1.7698927,1.020316,4389.23,4.5891,0.7304
2497972323886354304,44.083520471090864,-0.3051295873268266,2.1041682894943134,0.09121895,23.067228105852475,17.31605,2.1102867,1.0402578,3850.3145,4.399,0.8751
2497973663916161920,44.00647134546105,-0.26049062673605905,0.364887541328806,0.06994183,5.217014231222126,16.528605,0.807991,1.0727935,5674.059,4.6181,0.6706
2497978031898508672,44.29147449851625,-0.187948507785614,4.318410724849332,0.018809425,229.5876025281296,12.7652855,1.12286,1.4113055,4979.8584,4.5425,0.8047
2497981227354176000,44.26869308294986,-0.1447669544436078,1.8375866634223175,0.017430698,105.42243407623252,13.683363,0.95968246,1.226448,5293.0474,4.3843,1.038
2497982258146326656,44.23026442315145,-0.12280322861587355,1.1936587673397043,0.0290679,41.06449953500756,15.119755,1.0740032,1.0981369,5048.728,4.4671,0.9151
2497985999062239232,44.6105601640053,-0.24339038955235795,4.325004875774786,0.09358406,46.215187125450136,17.237358,3.1270332,0.99905056,3230.9788,4.7164,0.4492
2497989194517959808,44.73308503636905,-0.09473405294040774,0.1466074734906619,0.18763514,0.781343380352022,18.613705,1.0125713,1.0142059,5011.9194,4.7893,0.4942
2497990878145131392,44.51952271620786,-0.11527348552639767,0.8854396130058064,0.16457626,5.380117405619697,18.209843,1.6711445,0.97374976,3967.0166,4.7724,0.4374
2498002736550419840,44.440832187733335,-0.12050835444605296,0.484041694112804,0.065321825,7.410106665230831,16.243599,0.8396969,1.1273075,5530.6406,4.4569,0.8701
2498006550481373184,44.57704646887832,0.04219419150606414,0.9399100254915688,0.1438938,6.531970590420058,13.538113,1.0339127,8.982589,5672.9097,3.422,4.1283
2498006958502726912,44.388427292389984,-0.04656752729625138,0.2748955435376853,0.12925245,2.126811107636986,17.855038,0.9817028,1.1298952,5239.1655,4.656,0.67
2498009604202842112,44.51616733600119,0.04990754245409709,0.4727520857033615,0.15870123,2.978881116898963,18.153057,1.4216633,1.0823933,4248.8237,4.801,0.4662
2498014929962335872,44.66677514297217,0.1628544231728717,0.8226948572568245,0.2224627,3.6981249514222845,18.807178,1.8100853,1.0286415,3467.4749,4.6197,0.3284
2498015067401296896,44.69563215035846,0.18354591201025788,3.1735868961079556,0.14699522,21.589729035674026,17.920536,2.833912,1.0381786,3354.5796,4.7965,0.3885
2498016338711600384,44.6193609648075,0.14138616097540088,1.0158266444457118,0.14360346,7.073831309603456,17.952444,1.9177628,1.0956253,3631.711,4.6288,0.4979
2498017717396336768,44.555573041672375,0.19368286741411683,0.7991282959763376,0.04161051,19.204963173069725,15.515395,1.0697603,1.1302466,4873.8315,4.3146,1.0304
2498024172731607552,44.005966049877934,-0.12130583674949351,0.4497778109984406,0.21742548,2.0686527172216507,18.514824,1.1170101,1.1610221,4931.977,4.8532,0.4559
2498028918671033216,44.10570126481427,-0.130191096675018,1.9050236519608967,0.059794463,31.85953262995512,16.244112,1.6236382,0.9657632,4287.146,4.6464,0.64
2498057020641812096,44.32405635640429,0.10558082355095552,0.47790225562979344,0.1292277,3.698141060960481,18.025911,1.3031521,1.0410033,4421.783,4.7924,0.4815
2498057982714491264,44.432872533586284,0.11539576840871894,1.0241762165972013,0.110236816,9.290691193327824,17.75317,1.9391308,1.1375242,3573.046,4.4151,0.4905
2498063755150590336,44.27501457196972,0.2593111907781965,0.5141497820313432,0.10892408,4.720258054300474,17.554823,1.2267399,1.0578892,4525.2344,4.7558,0.5211
2498063999963890560,44.29756105244189,0.2889551022256913,0.8302896977577208,0.0578803,14.344944359377681,16.539362,1.1142387,1.0054379,4848.681,4.5426,0.7357
2498064511064816512,44.464634263932865,0.20473178129892078,0.6555727369488559,0.10507968,6.238815465547631,17.780102,1.3058319,1.0601331,4498.5825,4.6744,0.5735
2498064549719703680,44.47008920828168,0.21652183649485968,2.147348175881211,0.09154328,23.457190801338495,17.546,2.3618202,1.089319,3629.935,4.7431,0.501
2498070459594700800,44.3611927713586,0.3410945750511219,0.1064077899978799,0.15223254,0.6989818875567234,17.913773,0.82185364,1.2113097,5663.1733,4.7356,0.5899
2498072589898476544,44.46631902846797,0.4134061434946471,10.119718108174961,0.01777968,569.1732430418324,8.71173,0.7970476,0.8660712,5745.182,4.1854,1.5398
2498073036575060736,44.13640932978368,0.1894390642337788,0.572321878052418,0.15407214,3.7146358457415403,18.181551,1.0529385,0.95278615,4872.903,4.796,0.4985
2498077056664447232,44.180832806197365,0.3410366448784152,3.0608092586428315,0.071587466,42.75621756636265,16.93411,2.470667,0.9969552,3601.3267,4.7404,0.5064
2498077224168020736,44.02989268748603,0.22667127926300892,3.461873057009862,0.057499055,60.20747763396486,16.521263,2.3283587,1.0098287,3604.5369,4.6109,0.5526
2498082004466793600,44.27092315681472,0.34863892072276154,2.4271466779386905,0.018486522,131.29276885098767,13.846172,1.1024961,1.0187732,5061.508,4.5161,0.84
2498087192787264768,44.15397358170819,0.4283092805166589,0.2005726170950421,0.10465817,1.9164544359429314,17.413939,0.9258957,1.1978166,5309.9336,4.7047,0.6134
2498089151292368896,44.32256765120175,0.5325130367641866,1.7354620255955544,0.020147596,86.13742622008134,13.829145,0.8947973,0.90995836,5665.266,4.4365,0.898
2498089494889734016,44.28671516568978,0.5295402482185614,0.24609025951279673,0.08193689,3.003412313160137,17.120249,0.9455795,0.9828784,5159.939,4.7073,0.5662
2498090044645547776,44.32549755728057,0.5634372214592147,0.2751393357171501,0.12128312,2.2685707007306415,17.611246,0.8653507,1.014404,5480.4478,4.7148,0.5871
2498276549305458304,44.05779396564568,0.522359971314555,4.150767326184026,0.63599485,6.526416551662684,8.659987,0.6634617,30.650743,6232.3315,3.8221,2.1561
2498277885039678464,44.25495539135659,0.5718656193047943,5.181048620422773,0.20464113,25.31772831114212,18.30246,3.0255013,1.0691531,3170.1343,5.0161,0.2464
2498279671746070528,44.060609524898126,0.5508078954780374,0.9072647537256264,0.14526902,6.24541106584759,18.323748,1.5695477,0.98265624,4090.706,4.8927,0.385
2498280019639032448,44.02129023192223,0.5793866068076641,3.0347628042646475,0.091189325,33.279803409702254,17.250553,2.4479122,0.971905,3522.1455,4.7062,0.4539
2498280431955891584,44.04981124386097,0.5985573857740556,0.17780869055686677,0.12574919,1.4139947673891582,18.05119,1.0946636,0.9375906,4928.5693,4.8451,0.4531
2498283489972602624,44.12487433303173,0.6953094107177852,0.8134983916935505,0.21184745,3.8400196704993426,18.424196,1.9179173,0.96046865,3559.0583,4.4444,0.4543
3266521056097096960,45.79742923561339,-0.4184313675553316,0.7405680446830387,0.17885333,4.140644360807499,18.49002,1.7429333,0.9536909,3838.4155,4.8553,0.4018
3266524839963931392,45.67208186685278,-0.39272218644078594,2.398407088292773,0.015046853,159.39593119880783,13.434766,0.9469528,0.9645737,5743.8354,4.4772,0.8288
3266525832100751744,45.69042596465212,-0.3128397417870241,0.4888110642168323,0.22363079,2.185795046767124,18.777565,1.0335579,1.0393049,4959.691,4.8613,0.4514
3266528065483747712,45.88321607119578,-0.3055388337151927,0.3170585393125839,0.08417275,3.7667599874780593,17.226744,0.80675316,0.9752658,5695.2554,4.6802,0.6173
3266528516455931520,45.97076586568752,-0.3256460544956175,2.322372066848932,0.029121922,79.7465236191103,15.034937,1.448039,1.0181416,4538.0864,4.5748,0.7447
3266529474233020160,45.91142168181449,-0.30758073201131797,0.29904992667145525,0.11553703,2.5883469588874815,17.815542,1.1481094,0.9884735,4745.7236,4.8038,0.4881
3266529646031718016,45.92684466099619,-0.28065789650041256,1.3275375548017732,0.047754984,27.798931837137708,16.08607,1.4184952,0.9754189,4449.602,4.5245,0.7875
3266533326819301760,45.9022688255316,-0.22656943011867564,0.8281029924518173,0.12125759,6.829287999907837,17.561113,1.4971809,0.9676557,4224.0156,4.3517,0.953
3266534078437988608,45.82895932762674,-0.20561537272682884,0.7702857775344629,0.1405254,5.481470068998942,17.86714,1.4280891,1.0085671,4313.7314,4.5567,0.7487
3266534799992444032,45.52054114008126,-0.4212058034883201,0.4756471397204285,0.14688647,3.2381957739991902,17.912537,1.3916092,1.1170249,4305.7417,4.6837,0.5365
3266536316116521344,45.48392595758211,-0.34472161429008374,0.49829539089228053,0.057641905,8.64467252793682,16.45366,0.8902378,0.9717397,5365.2437,4.3968,0.9494
3266539889529310464,45.505982808581194,-0.2925747636680316,4.254036403657961,0.13664733,31.131500652504915,17.623123,2.9109993,1.1149151,3287.5178,4.8942,0.3576
3266548956204734208,45.65776118921031,-0.12077486503385071,1.592964121590831,0.18507095,8.607315999758656,18.21455,2.4329853,1.0029505,3536.8015,4.6411,0.3809
3266550158795573632,45.69081473752532,-0.12844536089146263,0.16553762595860952,0.12126839,1.3650517151417558,17.587646,0.80770683,1.0333488,5629.7734,4.7076,0.601
291168718663168,44.490406475549186,0.8230364805609686,1.3255443594010201,0.053330075,24.855475254938288,16.11594,1.4043341,1.0609107,4549.4683,4.3695,0.9181
292435733498368,44.4755199306959,0.88249994047121,1.3951457063905808,0.2001836,6.969330679861955,18.585705,2.27277,0.9869584,3400.4028,4.4747,0.3377
295601124912384,44.40161167324574,0.9061714700390533,0.9418215791377443,0.04308269,21.860787739552457,15.769187,1.059577,1.058007,5052.2383,4.4897,0.8606
297417895567104,44.5141810278814,0.9411076576019727,1.197666598022172,0.26538092,4.513009460616252,18.890112,2.5761433,0.93416613,3323.5276,4.9385,0.3074
297555334523392,44.538804350337976,0.9658305669136368,1.0303040129657826,0.12431715,8.287706395890693,17.368011,1.7257633,1.282512,4191.57,4.5004,0.8005
298659141601664,44.50074256888413,0.9976628809327597,1.04379561524878,0.041843235,24.9453849100824,15.352029,1.0064468,0.912428,5433.7817,4.5883,0.7235
298757925374592,44.500335559009436,1.0156533722923315,0.6984325146062536,0.12502146,5.586501130373638,17.865385,1.3076744,1.0230685,4413.6104,4.8146,0.4393
303744382219776,44.011672219766304,0.8473228019791069,1.8918753924669345,0.021663565,87.32982664637535,13.402364,0.9986801,1.429997,5622.4595,4.2162,1.2636
306007829950208,44.0886382074592,0.9385725952101932,0.47240838481554537,0.18329516,2.577309643333859,18.436272,1.4999332,1.100166,4202.092,4.8632,0.4148
309241941024512,44.231780046409895,0.9551059570342461,0.15615271652519205,0.2104711,0.7419200129278896,18.771465,0.8641319,0.95064026,5392.2856,4.7571,0.5487
315937794585088,44.23629528131455,1.130204331475317,0.667545906609701,0.13489018,4.948810119257416,17.788153,1.2904987,1.0928706,4465.449,4.8007,0.4776
318068098329600,44.58936815824454,0.9678256772898846,-0.01281841205183612,0.16450937,-0.07791903877519896,18.255867,0.9950733,0.95239264,5103.584,4.7228,0.5717
320168337841152,44.70409158734939,1.0493281415899773,1.4471570348909426,0.10811747,13.385043627938778,17.576046,1.9954414,1.0331672,3929.454,4.7672,0.4823
324016628536704,44.70854666036604,1.1165544303358776,0.6280755743680476,0.053244382,11.796090950608898,16.327896,1.0347204,0.9954416,5021.377,4.5217,0.7821
326971566035712,44.78485373769291,1.1265514755828676,0.42138912825619207,0.029982507,14.054499346562359,15.361746,0.78614426,0.9540375,5801.882,4.1892,1.4164
334354614335488,44.47421786043063,1.0763504012562568,0.11288939422106493,0.17185785,0.6568765699868538,18.358454,0.7759075,1.0550113,5530.349,4.7328,0.5761
334663851984768,44.46438410820571,1.0913913986664692,0.7077457433498489,0.14155231,4.999888186487685,18.021286,1.586956,1.0055823,4147.5913,4.7667,0.4996
335458421391488,44.42334930345306,1.1086376438017291,1.2082841940990434,0.032560986,37.10834221482733,14.948523,0.9908085,1.105892,5181.5522,4.4068,0.9403
340852900310656,44.48055675440164,1.202543475855713,3.2374165943800612,0.09099227,35.5790280512137,17.12546,2.710967,1.1682967,3482.2053,4.7315,0.5033
340917324399744,44.46715426329048,1.2111917745511338,0.4084054195133623,0.15051073,2.7134638438439103,18.277283,1.0198956,1.0333046,4816.083,4.849,0.4545
342807110045056,44.46245683279091,1.3131912627792601,0.3597986256273412,0.09847665,3.6536441047335733,17.733816,0.99367714,0.99501914,5153.4053,4.6944,0.6186
344937413823360,44.67572425083043,1.3119673500502793,0.5750294287540333,0.21959671,2.618570282097053,18.652533,1.6121998,1.0535092,3970.8142,5.0094,0.2857
361296944678016,44.167993078204546,1.1053695656007059,5.443917717943336,0.02852871,190.8224227484886,14.889025,2.190938,1.0450275,3770.7869,4.6074,0.6325
368508194332672,44.10960035888717,1.2762349124489778,1.4066145077569352,0.111318626,12.635931330591886,17.621954,1.9566174,0.93495744,3696.1492,4.4144,0.4806
393114062338816,44.22055823446022,1.3609453931355375,1.6361988308641828,0.087882005,18.618132766253787,17.317568,2.370098,0.9882432,3543.9968,4.4266,0.7153
404860797559168,44.14505317032308,1.384044202947675,1.7762319844540513,0.141524,12.55074729307372,18.045998,2.388977,0.96504223,3580.3816,4.3018,0.8781
407059820835584,44.22664169324241,1.4657928807513396,0.21008659351502584,0.21604039,0.9724412907389113,18.821936,0.8475132,0.9959981,5489.309,4.748,0.5715
436540476011776,45.05552881793884,1.4743692330721394,2.2229424741084514,0.2568132,8.655873173890258,18.99538,2.3658352,0.93441594,3242.954,4.7775,0.2542
441041601719424,44.795989658401446,1.4069052017561368,0.5187287262948012,0.12611884,4.113015401057958,17.965889,1.5574913,1.006774,4022.6895,4.7686,0.4885
441114616831872,44.79366226294284,1.4163317476669712,1.6997345228695009,0.0757977,22.42461890673747,16.8685,1.9341002,0.79546934,3639.7627,4.4295,0.5884
444546295045376,44.71193611311335,1.4561988712734544,0.6979716455858068,0.19749406,3.534139944708926,18.681002,1.8068504,0.97683644,3711.7168,4.9348,0.3296
2497874536070979712,44.069260441311584,-0.4140463377370096,-0.09569285117454895,0.18988279,-0.5039574868953669,18.424944,1.0395508,1.0341957,4883.414,4.8752,0.4361
2497952674411624320,44.44384364253617,-0.43560537262912563,0.9415578086712568,0.020970928,44.898243359240674,14.158882,0.8959675,1.0708727,5741.2695,4.1417,1.3201
2497952983649271296,44.341600712490404,-0.47672225218806635,2.1805599780314853,0.042686626,51.08297765052634,14.203474,1.074111,2.105112,5150.9277,4.5337,0.8127
2497953082432842624,44.34897801081858,-0.4567497046758156,1.193836010636152,0.062228497,19.18471545885163,16.128027,1.1078892,1.0735106,5012.8057,4.7198,0.5599
2497956930723549056,44.343080502141035,-0.37745683829273935,1.2315608082854377,0.14466442,8.513225256104722,18.094046,1.8061771,1.0677634,3803.7346,4.846,0.4114
2497958171969761920,44.32018876489125,-0.32116009076014757,4.2538715053172815,0.04155228,102.37396342380235,15.484409,2.0714006,1.1406419,3868.6926,4.649,0.5894
2497958373832574592,44.31384772329083,-0.31437165056233585,1.117406006396775,0.23589206,4.736937812250437,18.927029,2.1462364,1.0322772,3541.445,4.7727,0.2632
2497961092547520256,44.56504115520048,-0.33167395221398244,2.302820561786237,0.4705359,4.894037928631139,13.830837,1.0437288,22.479435,5110.0854,4.6672,0.6207
2497961363129814400,44.61824077307005,-0.30673213681449124,-0.20667927868100974,0.27553558,-0.7501001361007147,18.867443,0.9968891,1.0637088,4948.733,4.8538,0.4566
2497961779742288256,44.52498564261428,-0.3274595727216317,4.193052805530493,0.01707088,245.62604659485916,13.763612,1.3124113,1.0010331,4634.3765,4.6127,0.6576
2497964116204498304,44.371089247422404,-0.30769135406254694,1.205753076548534,0.18689628,6.451455748983002,18.35508,2.316162,1.0265594,3540.2495,4.73,0.408
2497964116204498432,44.36141649551861,-0.31178103075106917,1.3803617039161218,0.12035476,11.469108007162092,17.598824,1.8731728,1.0151926,3594.7256,4.4141,0.4705
2497969854280782720,44.182858095657075,-0.32382945556174647,0.7750359724209926,0.069236636,11.194015414176882,16.949345,1.2990284,0.94967854,4520.904,4.5019,0.8034
2497970953792410240,44.142755437779364,-0.28294942793099287,1.740519919855406,0.0858487,20.274273113161474,17.236914,1.8926315,1.0298414,4124.237,4.6756,0.6021
2497975003945962496,44.08345754178959,-0.2397474705923812,1.4871765784779722,0.246703,6.028206326028585,18.900213,2.4587822,1.0101215,3278.9346,4.6525,0.2747
2497976382631069824,44.27681413713768,-0.262449953874215,0.4835282827304855,0.018968707,25.490840466412763,13.907212,1.2065725,1.0714747,4918.801,3.1535,5.0972
2497984800766961280,44.28539257316822,-0.016310005160750155,1.0929381730727936,0.15444225,7.076678615577504,18.214025,1.8207417,1.0177612,3924.1682,4.3546,0.914
2497985105709039744,44.67384181979002,-0.2536000344820476,1.077527142381366,0.19272634,5.590969665814243,18.360899,2.4771938,1.0695564,3415.2405,4.4264,0.3944
2497986411379110784,44.61114237859226,-0.21035955509204296,0.49244300303725136,0.095017545,5.182653408113704,17.358341,0.93623924,0.9403923,5180.247,4.7629,0.5408
2497989714209577984,44.5773123697884,-0.165902671352512,2.4729490102207348,0.08943085,27.652078753932557,15.127406,1.7312174,2.556652,4240.4023,4.4704,0.8606
2497993626924265728,44.655662856587305,-0.009761036039854822,0.22465230018915996,0.21636173,1.0383180928017217,18.765232,1.1129875,0.980031,4742.1816,4.861,0.4384
2497995929026707328,44.90612648213261,-0.050982474289129116,-0.18968383344652118,0.17570497,-1.079558719452423,18.736813,1.0811749,0.9343424,4889.7075,4.8769,0.4364
2497996375703338112,44.913339734174244,-0.005666776873246722,0.21720324774298164,0.096044935,2.261475288583388,17.75351,0.83888054,0.91459495,5555.4106,4.6852,0.6137
2498014105328604160,44.77576352507377,0.13449742602682027,1.9648014981609965,0.14028051,14.00623243209497,18.062271,2.3738785,0.9053621,3462.799,4.6378,0.4029
2498014728099097216,44.72470052002105,0.1485875640792525,1.740441938119472,0.057558436,30.237825428944223,16.402346,1.6495028,1.0330083,4347.7603,4.6464,0.6525
2498015445358420864,44.704018100217205,0.1883917696983374,0.5724774983449646,0.068691,8.334097559966041,16.520643,0.90084934,1.109969,5363.041,4.6644,0.6172
2498015720236288768,44.554916759340934,0.09335962600801169,1.1679245522995458,0.14096141,8.285420554277392,18.056015,1.888258,1.1516762,3759.7922,4.8345,0.4155
2498023146234989056,44.04104649097311,-0.15539714575451036,0.9504343590584364,0.028435031,33.424769632205326,13.976455,0.91406536,1.4416649,5490.943,4.1792,1.5304
2498024005228484352,44.03058618166885,-0.12182481486253458,0.4648097238782387,0.065119155,7.137834108157765,16.334665,0.8597641,1.2181611,5658.018,4.515,0.7849
2498037439886114176,44.08956170830981,0.11133598612769498,1.6877719694425521,0.08522036,19.80479763266841,17.009115,1.8411732,0.99163693,3689.4775,4.4111,0.544
2498048843024086528,44.04804184877203,0.11744815122361726,0.43918517920782846,0.26633212,1.6490131933658714,18.768906,1.6916828,1.0629054,3708.8,4.9014,0.363
2498057158080765696,44.27434525576795,0.10541419436885453,0.502991680635554,0.053153694,9.462967591708754,16.267023,0.92476845,0.8699367,5394.693,4.6174,0.707
2498062930516848512,44.247695087469374,0.19652773715278332,1.1582067361990347,0.14401458,8.042287939245105,17.97667,1.8796501,1.0977213,3597.049,4.4593,0.4737
2498066435210183680,44.56653335994346,0.26081734758357517,1.0596585592112426,0.22866085,4.634193178475262,18.968178,1.8935394,0.9589669,3555.3108,4.8071,0.2732
2498066576944458368,44.52765147275302,0.2593541957738951,0.28449915373578716,0.17612179,1.6153546918569797,18.484804,1.1018982,1.0847862,4765.1675,4.8356,0.4587
2498069287068478336,44.41919591319074,0.2998013998859684,0.5415305445109081,0.18410262,2.9414602074597727,18.606554,1.6302452,1.0134223,3768.1484,4.6682,0.3658
2498069596306117504,44.333186850409085,0.27485164236574117,1.720382586985487,0.17005643,10.116539326622432,18.430634,2.2732677,0.9587262,3464.286,4.9322,0.3244
2498070420939852800,44.35459085962362,0.3386809329456737,1.6197282594457414,0.11675286,13.873135260183973,17.657148,2.0724869,1.1031343,3561.3118,4.5141,0.5108
2498077224168022272,44.02528832944004,0.23254945847245911,2.735677826804759,0.21702981,12.6050786636755,18.809439,2.5844383,1.0082282,3224.642,5.0225,0.2433
2498080316544508544,44.13173770021027,0.36877377697920366,1.2348130140473732,0.25998688,4.749520538111257,18.922499,2.3490868,1.1310341,3246.146,4.6903,0.2913
2498088391083068160,44.325094305957876,0.4889704304466503,0.2472302225512515,0.10122027,2.4424971054744056,17.450466,0.95456696,1.0743142,5181.1885,4.684,0.605
2498267130441534592,44.00458924965319,0.38444749986827265,0.061102861092615965,0.13126354,0.4654975895615283,18.04619,1.132967,0.99378294,4710.007,4.8139,0.4749
2498276205708071808,44.165881651531585,0.5511964885857156,0.8110536053156046,0.103692286,7.821735240100726,17.56466,1.4660778,1.0901415,4509.8433,4.661,0.678
2498278469155232768,44.17100368111121,0.5817996792105609,1.0902228265808191,0.1991863,5.473382719920421,18.70956,2.2696495,1.0603179,3400.4365,4.508,0.3243
2498280500675367552,44.06997132947888,0.6072836603573285,0.8262431150121234,0.03703914,22.30729847462105,15.739665,0.95606995,0.9278654,5512.066,4.5917,0.6912
2498296645456859520,44.02577352001022,0.7677719875259762,1.091505591105867,0.18427669,5.923188765865477,18.398659,2.0902023,1.0193939,3398.8054,4.5176,0.374
3266522842803489664,45.597997410749485,-0.43594773131349546,1.255088105288347,0.18879068,6.648040634648217,18.379839,2.3916187,1.1084163,3592.086,4.3554,0.7244
3266523323839830400,45.64963789629595,-0.41124902501891086,0.7258530943285655,0.076891884,9.439918163113983,17.180424,1.2163334,1.010682,4736.8867,4.8093,0.4789
3266526553655239936,45.92103675619164,-0.389419106456074,0.019527346948424826,0.11164352,0.17490801461274844,17.613058,0.7759609,1.0947421,5815.1406,4.5183,0.916
3266527897980643584,45.850532456635115,-0.33934514714010844,0.43198344387210874,0.05858018,7.374225428485609,16.56999,0.8122158,0.9486469,5666.955,4.7054,0.5994
3266528379016979072,45.942246233768564,-0.3448061488566415,1.16055602458941,0.06331121,18.330971596320506,16.737951,1.5410385,1.0247853,4369.8804,4.5004,0.8003
3266531643192125440,45.765538065913134,-0.2845462208528871,0.7278581034872662,0.039505355,18.424289628075893,15.618305,0.9698849,1.0354048,5161.86,4.3956,0.9572
3266532738408176640,45.89628490307325,-0.25711239768662447,0.844183236110719,0.18777695,4.495670116619003,18.371876,1.9193554,0.95851934,3682.4944,4.5972,0.4065
3266535624626174720,45.545667556089604,-0.3632894571398191,0.056180827438084335,0.22345974,0.25141364867892707,18.796507,1.034214,1.0804367,4779.6924,4.8557,0.4445
3266537793585268096,45.62802521536834,-0.30410567173392317,1.9464497934323237,0.018326562,106.20921721523099,13.802742,1.0000582,1.0279056,5603.4194,4.4555,0.8758
3266538579563694464,45.630183036375456,-0.27738258538997984,4.112831649384211,0.14441873,28.47851945142988,18.065472,2.8329296,0.9747668,3223.5376,4.9595,0.2965
3266549986996898944,45.62834114950587,-0.09257155587159425,0.3899632426157526,0.06963841,5.599829889579219,16.54408,0.80716324,0.9165023,5593.112,4.6144,0.6677
3266570327962013184,45.889807141436556,-0.09179337994467276,1.2148200989084865,0.19041139,6.379976040781989,18.245033,1.8136024,0.9411126,3568.3022,4.6047,0.3921
3266584213591814784,45.934053854231465,0.13170500532527482,1.5682371817870053,0.06339982,24.735671870873652,16.579134,1.6257029,0.984666,4440.9287,4.668,0.6438
3266589470631775232,45.31364523731235,-0.18511080290104162,1.4037566356558993,0.039421674,35.6087527002074,15.795958,1.3315458,1.0447104,4609.364,4.5716,0.7555
3266590879381044992,45.40164539624284,-0.15631590986668578,3.4349440331046917,0.015502067,221.57973968522057,12.699881,1.0359125,1.0401912,5188.7427,4.4603,0.9402
3266591321762132736,45.42955341680754,-0.13981178775174055,1.8997227197497577,0.073650144,25.793876502168473,16.763515,1.9710617,1.0518221,3649.4685,4.3212,0.7155
3266593520785386880,45.26218292102725,-0.1430841768911864,0.25935377552343836,0.11642141,2.2277154851472987,17.745953,1.0357533,1.0305164,4999.202,4.7673,0.5303
305221851608832,44.032310769276094,0.9169861865531628,1.1767259146606404,0.0377653,31.15891730493219,15.625574,1.4216442,1.0363703,4410.275,4.4177,0.9495
308932703375104,44.34202026948851,1.0055582436626278,1.3138288426765614,0.09618529,13.659353232905334,17.366425,1.9457607,0.9733777,3685.4814,4.5612,0.5418
311642827270912,44.3289143044001,1.0579800075836947,0.6032207829827892,0.10263482,5.877350381558899,17.419819,1.3881836,1.0310853,4349.097,4.4404,0.862
311952064880256,44.40728658580198,1.09456401020681,4.188231179580809,0.016300136,256.94455077984014,12.254741,0.92962646,1.1483095,5595.894,4.485,0.829
316698004269440,44.6602426427456,0.9062395311804361,1.0200428795896177,0.033245143,30.682463703613177,15.427683,0.9896393,0.98283184,5373.9517,4.6281,0.7092
320404560557056,44.70053990290123,1.0674312254791525,0.04280362356343685,0.15177493,0.28202038462400497,18.300474,1.1324329,0.94607943,4844.858,4.8026,0.4889
322637943549440,44.514005627451766,1.0609920705587308,0.3992161235871473,0.18280786,2.183801711604918,18.380177,1.3869896,0.9829211,4367.468,4.8398,0.4222
323325138317952,44.63408693147261,1.0655509171972892,1.5932288336455709,0.14244352,11.184986177014517,17.829699,2.128479,1.0029957,3455.2925,4.4863,0.4292
323496937013120,44.67013859766541,1.0840747009286915,1.4695506068935167,0.18439756,7.9694686865119095,18.655737,2.2415466,1.0180742,3839.8254,4.4163,0.8548
